Acc-1,Acc-2,Acc-3,Gps-1,Gps-2,Gyr-1,Gyr-2,Gyr-3,Lum-1,MagF-1,MagF-2,MagF-3,Class
7.6961613,-6.2871737,0.533907,-21.928198,-50.492256,0.110795684,-0.09231701,0.07811439,0,-11.099999,-17.775,-29.4375,2
6.939594,-7.53575,-1.4927847,-21.928198,-50.492256,0.40706533,-1.2340242,-0.04344779,0,-14.197499,-20.1975,-20.4975,2
9.842564,-7.6243353,-4.3418846,-21.928198,-50.492256,0.57077724,-1.0843621,-0.007406741,0,-13.8525,-25.185,-0.12,2
8.37013,-10.498574,-5.0757074,-21.928198,-50.492256,-1.6668222,-1.7404314,-0.53275084,0,-13.8825,-22.8675,-0.39,2
7.6135616,-7.8948803,1.151611,-21.928179,-50.49222,-0.42982006,2.1495585,0.027412578,0,-12.202499,-20.602499,-7.5975,2
9.03452,-3.9145198,-2.1176715,-21.928179,-50.49222,1.3294718,-0.921872,-0.58833957,0,-7.2,-13.965,-12.96,2
1.1252748,-9.51336,2.753332,-21.928179,-50.49222,2.7124708,-2.1662045,0.049403727,0,-5.4,-15.5025,-4.8975,2
8.604761,-11.257536,-2.7461493,-21.928179,-50.49222,-1.921553,-1.6127607,-1.8222874,0,-5.7974997,-15.0975,9.599999,2
7.856573,-6.8545995,2.2768857,-21.928173,-50.49219,-0.39133555,3.770184,0.55703276,0,1.905,-21.1875,10.537499,2
6.2883706,-8.175002,3.5889084,-21.928177,-50.492195,1.8456529,1.5380824,-0.3739259,0,4.605,-12.0525,14.287499,2
7.491457,-4.498705,-0.78888947,-21.92818,-50.4922,0.580551,-1.3183236,-0.44478625,0,10.0575,-14.19,21.7575,2
5.7628436,-7.422025,4.107253,-21.928183,-50.492203,0.05093089,-0.55290943,-0.94936097,0,17.0775,-11.7525,22.9875,2
7.3346367,-13.1477585,-2.3235726,-21.928188,-50.492214,-0.9154579,-1.6903405,-1.5040265,0,21.9975,-0.6975,8.099999,2
