Acc-1,Acc-2,Acc-3,Gps-1,Gps-2,Gyr-1,Gyr-2,Gyr-3,Lum-1,MagF-1,MagF-2,MagF-3,Class
3.7792473,-8.488642,-1.6280571,-21.928421,-50.49115,0.88163126,-1.7432567,-0.7496844,0,-10.7925,-13.4625,-7.4024997,2
3.2154129,-9.3421755,1.5837644,-21.928421,-50.49115,0.34529158,0.50228393,0.1244638,0,-12.9,-13.5975,7.2,2
2.2266076,-6.5265937,2.743755,-21.928421,-50.49115,-0.1085813,2.5321891,-0.07284568,0,4.2599998,-9.2325,-16.56,2
2.9245174,-9.490616,1.6340426,-21.928421,-50.49115,0.11560625,0.09117164,0.92347556,0,17.1,-7.1025,-11.3025,2
1.7190368,-9.847352,0.78050977,-21.928421,-50.49115,-0.0035124752,-0.13423763,-0.049632803,0,16.297499,-9,-11.6025,2
3.8414967,-9.445126,-0.17956513,-21.928436,-50.49115,0.16752979,-1.0584768,-0.16691893,0,12.3,-9.0975,-14.3025,2
2.2637177,-9.284714,-0.94211835,-21.928438,-50.491146,0.79244494,-0.6107125,0.2350304,0,1.0275,-10.747499,-15.57,2
4.0797195,-8.893262,1.5215151,-21.928438,-50.491146,0.00015271631,-1.2637274,-0.70203686,0,-1.5,-12.3975,-13.799999,2
5.3833623,-7.33344,0.7565677,-21.928438,-50.491146,0.8248208,0.35995236,-0.09728029,0,1.5,-9.997499,-16.8,2
-1.5693992,-8.529344,0.6775591,-21.928438,-50.491146,0.70203686,0.7680103,0.36086863,0,4.8975,-7.5,-17.3025,2
9.508572,-0.61171854,-7.9032598,-21.928438,-50.491146,-1.3712398,0.13026701,-0.09850202,0,3.2324998,10.2,-16.38,2
6.977901,5.1906295,1.0283096,-21.928436,-50.491146,-0.49831334,0.3923282,0.5520695,0,7.8975,9.6975,-15.8025,2
10.117896,1.7178397,-1.1192893,-21.928436,-50.491146,0.02397646,-0.053603426,-0.075289145,0,9.3,9.0975,-15.299999,2
9.721656,1.9117701,-1.0618285,-21.928436,-50.491146,-0.007788532,-0.008399397,0.0047342055,0,9.3975,9.202499,-15.202499,2
9.817424,1.8124107,-1.1025299,-21.928436,-50.491146,-0.00290161,-0.010231993,-0.0013744468,0,9.3975,9.3,-15.3975,2
9.7719345,1.8207904,-1.0654198,-21.928436,-50.491146,-0.0012217305,-0.0012217305,-0.007788532,0,9.5025,9.202499,-15.3975,2
9.779117,1.8495208,-1.0761937,-21.928432,-50.49115,-0.004886922,-0.01038471,-0.0041233404,0,9.5025,9.202499,-15.5025,2
9.744401,1.8938135,-1.0378864,-21.928432,-50.49115,0.0032834008,0.00908662,0.004428773,0,9.3975,9.3,-15.202499,2
9.738416,1.8974048,-1.0151415,-21.928432,-50.49115,-0.013820826,-0.022067508,0.016035212,0,9.5025,9.3,-15.202499,2
10.00896,1.7310078,-0.92775315,-21.928432,-50.49115,0.022220224,-0.02939789,-0.024281893,0,9.3975,9.3,-15.599999,2
10.105926,1.7070658,-0.93134445,-21.928432,-50.49115,-0.03153592,-0.04589125,0.0056505036,0,9.5025,9.3,-15.5025,2
6.6630635,5.0362034,-1.5107412,-21.928432,-50.491154,-1.0076985,0.7567857,0.5841399,0,9.3975,10.2,-14.7,2
13.103466,-1.4568717,1.6531962,-21.92843,-50.491154,1.931785,-1.4863116,0.8541423,0,12.03,-0.81,-14.174999,2
0.58897364,-6.090849,-0.6392518,-21.92843,-50.491154,-0.6277404,-0.4197408,2.9604056,0,-2.6325,-10.867499,-16.59,2
3.2070332,-12.210428,1.8543092,-21.92843,-50.491154,-2.1500165,-0.1381319,-2.1250474,0,4.7774997,-10.995,-15.3075,2
5.1223946,-9.350554,-0.5231331,-21.92843,-50.491154,-0.9356165,1.2546408,-0.42012256,0,8.2125,-11.0475,-12.2625,2
0.20470424,-10.176555,-0.9672575,-21.928429,-50.491154,0.03504839,-0.3403283,0.1553125,0,9.9,-10.8,-10.8975,2
0.7517793,-9.88925,-1.3862427,-21.928429,-50.491154,-0.010155635,0.015195273,-0.0096211275,0,10.1025,-10.8975,-11.0025,2
1.7657237,-9.020155,-2.778471,-21.928429,-50.491154,-0.24228443,-1.0446559,-0.18555032,0,9.5025,-9.9,-11.3025,2
0.33758244,-9.546879,0.37110126,-21.928429,-50.491154,0.09002627,-0.8290205,0.044745877,0,-3.6975,-15.997499,-5.3025,2
1.6950948,-9.682152,0.7422025,-21.928429,-50.49115,0.04665483,0.028023442,-0.01817324,0,-4.5,-16.5,-3.9975,2
1.7226281,-9.916783,0.7565677,-21.928427,-50.49115,-0.07002043,0.44585526,-0.018784106,0,-4.4024997,-16.5975,-4.8975,2
2.6659436,-9.40203,-2.980781,-21.928427,-50.49115,0.18715385,-1.8662697,-0.9289733,0,-12.84,-15.742499,-6.2325,2
2.3678656,-9.020155,2.4768016,-21.928427,-50.49115,0.091248,-0.017180584,0.47601673,0,-13.8975,-16.199999,3.5024998,2
3.1172507,-8.762778,0.0011971008,-21.928425,-50.49115,0.5958227,1.9198731,-0.0926988,0,-13.5,-17.3025,3.8025,2
2.6527755,-9.865308,1.7932571,-21.928425,-50.49115,0.20853412,0.96142554,-0.13057245,0,-11.7975,-13.8975,12.0975,2
5.379771,-7.952341,-5.1798553,-21.928425,-50.49115,-0.19585867,-1.5052483,0.0013744468,0,-9.6975,-17.0025,3.9975,2
2.3702598,-9.950302,0.049081136,-21.928423,-50.491154,0.08208502,1.1959978,-0.0035124752,0,-15.0975,-13.702499,5.4,2
4.584896,-7.8613615,-2.7030537,-21.928423,-50.491154,-0.052916203,0.13492486,-0.24419338,0,-12.0975,-17.699999,7.8975,2
2.777274,-9.355343,-0.22385786,-21.928423,-50.491158,0.11323915,-0.43928847,0.30069843,0,-15.997499,-13.702499,11.4,2
0.41299978,-8.555679,0.545878,-21.928448,-50.491135,0.023441954,-1.3232105,0.7796168,0,-8.3925,-17.4,15,2
3.550601,-8.318654,3.4823663,-21.928467,-50.491066,1.061302,-2.344577,-0.8910997,0,5.5125,-13.372499,20.557499,2
-1.270124,-11.798626,2.1260512,-21.928467,-50.491066,0.22502749,-1.4105642,0.28725937,0,3.2549999,-13.38,20.3025,2
-12.25951,-13.144167,-3.5924997,-21.928425,-50.491158,-0.40538543,-0.014126259,0.73807794,0,14.032499,-8.6925,20.58,2
-6.2991447,-6.315904,1.22224,-21.92845,-50.49113,1.7644079,1.3572662,1.1919508,0,5.3775,-16.387499,15.3825,2
11.510124,-10.830172,-8.066066,-21.928455,-50.491108,1.4369842,-1.4692073,-0.20815234,0,17.797499,-10.8,10.5975,2
5.12838,-1.8590976,-0.7673417,-21.928478,-50.491016,0.40889794,2.5447884,1.2017246,0,18.15,-6,13.485,2
7.5680714,-10.17416,-2.4588451,-21.928484,-50.491,-1.2508229,-0.33971745,-1.0175488,173,12.705,-6.8174996,15.33,2
7.466318,-7.062895,-1.5658079,-21.92849,-50.49099,-1.028468,-1.2639565,-0.0035124752,248,12.945,-1.545,15.375,2
10.128671,-5.4444146,-1.0941502,-21.928493,-50.490986,-2.3827562,1.6174948,-0.744492,269,6.6974998,-5.1974998,17.67,2
4.745308,5.213374,8.815451,-21.928493,-50.490982,0.3563635,0.92843884,-1.3498595,269,-14.7,4.7025,12.3975,2
1.1599907,1.3934253,9.272743,-21.928476,-50.49098,0.075976364,0.029245174,-0.862389,191,-15.464999,-5.6625,9.315,1
4.9799395,2.184709,9.739613,-21.928476,-50.49098,0.27634016,0.15935947,-0.8367327,182,-11.3025,-4.7999997,13.2975,1
19.531897,-4.4807487,-1.1552023,-21.928497,-50.49092,1.3203089,0.81665045,-1.6125315,124,4.9575,-2.205,15.224999,1
22.036232,-19.123686,-10.141838,-21.928501,-50.490902,-0.2777146,-0.40569088,0.4625777,0,2.37,-9.4725,10.665,1
-3.551798,5.4192758,-0.48841715,-21.928518,-50.49087,2.4559073,1.9968421,0.36300668,0,-4.9575,-4.0875,15.03,1
14.4214735,-0.5506664,5.683835,-21.928526,-50.490845,-0.9191231,2.25646,-0.100029185,0,1.665,-6.2925,14.115,1
-0.93972415,-8.652645,0.24540567,-21.92854,-50.490814,1.2299008,2.7329347,4.5981355,0,4.11,-8.639999,11.94,1
-10.97502,-24.33706,-14.107834,-21.928555,-50.490788,6.4283643,-0.9884563,-2.5960245,0,-7.1475,-3.7875,14.415,1
5.6239796,1.3239936,-0.30645782,-21.928574,-50.490753,-5.0198617,3.7469711,-11.023521,0,-1.3125,-7.7174997,12.09,1
-4.1359835,5.410896,3.642778,-21.92859,-50.490723,2.1736877,4.0438514,-0.04138612,0,-5.7,-1.125,16.56,1
9.518148,4.3861775,-6.9958572,-21.928614,-50.49069,-1.2331078,-2.449646,-4.1292963,0,-6.8475,-11.452499,8.2725,1
-5.3737855,0.5410896,-8.173804,-21.92863,-50.49067,0.091858864,-2.5565474,2.0105102,0,-13.785,-6.7124996,10.514999,1
4.9344497,-3.4464533,-11.903971,-21.928654,-50.490646,-0.1689806,2.9064205,0.6824892,0,-15.42,-8.452499,9.952499,1
-8.672996,-7.9427643,10.588357,-21.928682,-50.490616,-2.8494573,-0.9157634,5.4912205,0,-13.83,-10.469999,6.375,1
3.2082303,-10.696096,5.3007627,-21.928705,-50.49059,-1.4432455,-0.65736735,-0.16050485,0,-5.7599998,-9.412499,10.8075,1
-9.504981,-11.365275,18.375498,-21.928722,-50.490566,-0.5080108,-2.0244837,4.7050366,0,-4.515,-11.205,9.03,1
-11.21085,-20.384233,8.696938,-21.92874,-50.490536,-0.089568116,11.146381,-3.7823248,0,-14.67,-3.2324998,11.0025,1
28.107927,-39.221813,-1.0295067,-21.928751,-50.490505,1.1981359,-0.33483052,-1.64674,0,-6.045,-8.0025,12.8025,1
0.7266402,1.6124948,14.220361,-21.928759,-50.490486,5.060637,1.6400968,-0.22525656,0,-7.875,-4.7174997,15.0525,1
13.722367,1.7776948,-0.5722142,-21.92877,-50.490456,-1.2239449,0.6443865,-0.6094908,0,-4.6425,-8.4825,11.7225,1
-11.101913,-10.473435,15.388731,-21.928782,-50.490425,-0.70898545,-3.5217144,4.9322786,0,-2.3775,-7.6425,13.545,1
-1.8974048,-20.719421,8.376115,-21.928791,-50.490395,3.7185657,7.2435637,-3.2716415,0,-9.915,-2.8725,14.384999,1
38.441303,-17.671602,11.803414,-21.928795,-50.490376,0.23846652,3.7707949,-2.5117252,0,-1.14,-5.5499997,13.9425,1
5.279215,3.5733461,10.457873,-21.9288,-50.490345,-0.1952478,3.1385493,-2.3803892,0,-4.3275,-5.4224997,14.947499,1
18.130093,0.5566519,-5.1786585,-21.928802,-50.490307,-0.43898302,-0.025732698,0.22495113,0,-0.39749998,-4.9125,15.3825,1
-2.5115175,-8.876503,0.973243,-21.928804,-50.490273,1.9617174,2.3792439,5.58285,0,4.9575,-7.245,11.947499,1
-33.59065,-38.006756,-35.298912,-21.928802,-50.490227,4.8676033,1.2693017,-0.8556695,0,-3.81,-3.0825,15.3525,1
5.1642933,1.2437878,0.12808979,-21.928791,-50.490192,-2.3589325,4.2069526,-12.919036,0,13.755,-2.58,9.247499,1
-3.8367083,0.60693014,-10.0341,-21.928759,-50.490158,1.6953801,0.3102432,-0.48243082,0,14.0025,-6.2999997,4.815,1
4.19943,-17.733852,-17.711107,-21.928722,-50.49014,-1.6014596,1.4458417,0.97142845,0,19.8975,-1.89,-1.785,1
-2.695871,-6.575675,-6.4763155,-21.928682,-50.49013,1.5408312,1.7952566,5.252983,0,16.26,-3.57,-13.995,1
-5.5964465,-18.589779,2.730587,-21.928652,-50.49013,-1.1866821,5.469611,-2.6137397,0,15.525,-12.8775,5.8125,1
16.274586,-39.221813,17.585411,-21.92862,-50.490135,1.9458349,-6.9364514,0.9775371,0,19.6575,-7.725,-7.77,1
-23.97314,-34.293346,33.172863,-21.928598,-50.490143,7.3477163,3.1110604,-0.6986771,0,17.414999,-15.839999,-1.5375,1
39.221813,-32.564735,3.7732618,-21.92857,-50.490158,0.5475643,-1.701336,-0.8361218,0,19.08,-7.365,-12.2625,1
-0.29448682,-0.878672,5.771223,-21.92854,-50.49018,1.1437688,-1.1491139,1.1980594,0,17.887499,-14.1075,-6.1425,1
6.384139,3.1986535,-7.5106106,-21.928495,-50.490234,-0.45486555,-6.9425597,-6.869638,0,18.727499,-3.9824998,-13.485,1
3.4691982,4.6603136,-3.063381,-21.928473,-50.490265,0.7589237,2.4042892,-0.4830417,0,11.0025,-15.78,-14.827499,1
20.462046,-4.060566,-2.7521348,-21.928444,-50.4903,-1.0431287,0.8972847,-0.13973543,0,18.33,-8.1075,-12.0075,1
-12.625823,-6.157887,1.1947067,-21.92842,-50.490322,-1.9013945,-2.0348685,4.3617306,0,14.0175,-13.0275,-13.545,1
39.221813,-33.667263,-8.833407,-21.928389,-50.49034,-0.76335245,-0.5669593,2.5651758,0,15.585,-16.1475,-7.68,1
-1.0737995,-8.042124,-10.04607,-21.92836,-50.49035,0.8835402,2.677346,5.602398,0,15.855,-10.8525,-12.742499,1
-1.5765818,-30.583532,39.195477,-21.928337,-50.490353,-3.7089448,8.231333,-6.768845,0,16.365,-16.0425,3.1799998,1
-1.5310919,-39.221813,7.309498,-21.928299,-50.49036,2.1474204,-5.174105,2.287843,0,18.6,-10.4475,-9.21,1
-20.489578,-38.109707,39.195477,-21.928265,-50.490368,-0.9692141,1.0054078,3.7282634,0,17.984999,-14.4375,3.8999999,1
9.193734,-0.8643068,3.7924154,-21.928226,-50.490376,-3.5501196,5.4402895,-5.1134005,0,22.7775,-4.7774997,-3.855,1
1.9476831,-6.769605,-5.040992,-21.928207,-50.490383,7.8364086,1.6547576,0.5297729,0,20.2875,-12.322499,1.9575,1
5.506664,1.6244658,-2.2062569,-21.928179,-50.4904,-2.1414645,1.8270216,-13.586102,0,22.2225,-2.7749999,-7.3875,1
-0.6823475,6.155493,-2.1176715,-21.928144,-50.490425,1.369178,4.8874564,-1.206917,0,14.565,-16.672499,-7.125,1
12.947843,-1.1791444,-0.10534488,-21.928122,-50.490456,-1.0498483,2.2118666,0.18096884,0,21.502499,-4.2374997,-7.7475,1
-9.197326,-5.7999535,-1.6208745,-21.928104,-50.490486,-1.7999908,-6.5094566,1.5407549,0,9.195,-14.992499,-15.48,1
18.319235,-3.4883518,-0.6619968,-21.928095,-50.49052,-2.5971699,3.3517413,-1.188591,0,15.585,-4.8599997,-16.6275,1
-17.53992,-7.4136457,8.754398,-21.92809,-50.490555,-2.8897743,-5.0592623,4.4399214,0,0.5625,-12.1725,-20.4375,1
23.404518,-27.50459,-2.3008277,-21.928091,-50.49057,-0.48785225,-1.4148402,1.5566374,0,1.7025,-16.965,-15.9375,1
-0.9911995,-38.857895,11.010934,-21.92809,-50.490616,1.3441327,-4.129525,1.1082623,0,0.9525,-14.505,-18.7875,1
-4.795586,-9.166202,-10.577583,-21.928091,-50.49064,1.4235451,-2.4227679,2.9768991,0,-0.6375,-18.164999,-15.5925,1
9.787497,2.9831753,-6.0848637,-21.928097,-50.49069,-2.3638194,-4.7996445,-10.72603,0,8.684999,-13.3575,-16.6875,1
1.0989386,-0.088585466,-4.3526587,-21.9281,-50.490723,2.5866325,4.0841684,1.3055718,0,2.865,-15.412499,-18.045,1
14.20001,-16.92581,-3.1854854,-21.9281,-50.490734,-0.8989646,-0.013515393,-0.043218717,0,-0.7425,-17.385,-15.884999,1
-5.7855883,-7.335834,-1.9201498,-21.9281,-50.490772,0.20975585,0.69631004,5.2383223,0,1.29,-15.8025,-17.609999,1
-8.402451,-18.6221,5.5605335,-21.928102,-50.490803,3.9164863,4.271704,1.2096659,0,0.315,-18.4875,-14.1075,1
12.931084,-7.147889,7.6255326,-21.928108,-50.49084,-4.841489,2.8551078,-5.5428386,0,4.9649997,-14.1825,-18.404999,1
1.6927006,3.8522706,-2.136825,-21.92811,-50.490883,1.7992272,5.654703,-0.08109236,0,-0.5175,-15.577499,-18.2775,1
16.820463,-10.658986,-7.3466077,-21.928114,-50.49091,0.6892851,-2.1625392,1.8248072,0,-0.72749996,-17.0775,-16.89,1
1.4305356,-39.221813,9.697714,-21.928114,-50.490944,1.5139532,-4.0470586,-0.34865135,0,1.0799999,-15.1725,-17.9925,1
2.4468741,-0.35793316,-0.7661445,-21.928116,-50.490974,-0.285045,-1.2187525,-0.1470658,0,2.2725,-16.815,-16.425,1
13.551182,-3.8534677,-3.8295257,-21.928118,-50.491013,-0.14149167,2.4794257,-0.1385137,0,4.74,-14.264999,-18.09,1
-4.156334,-8.854955,1.4556746,-21.928118,-50.491043,-0.40721804,-0.37820193,5.238933,0,2.5725,-14.242499,-19.672499,1
-7.6363063,-16.847998,6.232107,-21.92812,-50.491074,1.9012417,-3.3207397,-0.8764389,0,0.885,-17.699999,-15.1275,1
10.836157,2.4744074,-2.445677,-21.928122,-50.491096,-3.181768,-2.8326585,-10.25994,0,7.7549996,-13.44,-17.557499,1
-4.509479,-0.35314476,-7.854179,-21.928123,-50.491116,-1.7584519,-0.9566913,3.058144,0,4.9725,-15.21,-18.15,1
9.992201,-20.657173,13.746309,-21.928131,-50.491158,0.8126798,0.6126215,3.4967453,0,1.6424999,-17.9175,-15.839999,1
31.531637,-29.264328,17.239449,-21.928135,-50.49118,0.50052774,3.1660383,-2.7188084,0,5.4,-14.3475,-17.31,1
1.8614918,3.003526,4.701015,-21.92814,-50.49121,0.01488984,2.1544454,0.47968194,0,1.035,-16.2075,-15.8025,1
14.602236,-2.6372132,-5.925649,-21.928148,-50.49124,1.0075458,1.6883552,0.5670357,0,4.065,-16.199999,-16.342499,1
-2.8981812,-11.343728,-1.4425066,-21.928152,-50.49127,1.2054662,-0.9133199,3.8119519,0,-1.365,-13.162499,-19.574999,1
-32.227154,-32.03442,-6.143522,-21.928154,-50.49128,1.7540232,-4.44351,-1.0786353,0,0.65999997,-17.4825,-15.4725,1
10.388441,2.7497406,-8.876503,-21.928158,-50.491318,-0.48418707,-3.170467,-4.053549,0,8.7375,-13.6725,-17.0325,1
-10.8182,-2.9580362,-1.5646108,-21.92816,-50.491337,-1.8732946,-2.494239,4.8754683,0,1.3874999,-14.872499,-17.82,1
5.494693,-28.02054,8.89446,-21.928164,-50.491375,1.6947693,6.399348,0.96959585,0,-0.60749996,-17.887499,-16.095,1
9.100361,-3.9875429,4.0414124,-21.928164,-50.491375,-3.8237875,3.2179618,-7.1652966,0,6.8174996,-13.987499,-18.42,1
1.0247183,0.7062895,-4.3861775,-21.928167,-50.491417,1.2867113,2.378022,2.4533875,0,3.9075,-14.775,-18.135,1
10.019734,-27.471071,-6.405687,-21.928507,-50.490902,0.43333253,2.6406941,4.1998515,0,-0.59999996,-17.9025,-15.855,1
6.2165446,1.0259154,-3.5458126,-21.9285,-50.490925,-1.9508746,-2.145435,-2.9900327,0,-0.86249995,-14.6775,-17.835,1
-0.521936,-7.7823524,-1.2306197,-21.928804,-50.49026,2.2213352,2.813569,2.827848,0,-12.554999,-14.1075,-15.3975,1
4.7297454,-4.238934,7.643489,-21.928526,-50.490196,6.342843,-2.1765893,-7.1158166,0,21.4275,1.8375,7.7549996,1
1.2617443,1.3024458,10.111911,-21.92811,-50.490845,-0.12194397,0.0011453723,-0.076816306,201,19.8975,2.6025,12,1
2.2337902,3.2441432,10.682928,-21.928165,-50.491413,0.29955304,0.37743837,-0.26740626,187,19.8,5.7,10.1025,1
-4.6136265,-0.09935937,8.152257,-21.928164,-50.491425,-0.085292056,-0.025732698,-0.12018774,203,12.5025,6.2025,17.1975,1
-0.4165911,3.2992098,5.8622026,-21.928164,-50.491432,0.8102364,0.09399689,1.6317738,203,12.952499,6.4275,16.455,1
-1.2569559,4.7381253,8.257602,-21.928164,-50.491436,0.033826664,0.3279583,-0.038331795,192,17.602499,3.3975,13.702499,1
-1.4568717,4.2640734,8.200141,-21.928165,-50.49144,-0.038255434,0.10804679,0.011148291,190,16.5975,4.2,14.7975,1

