Acc-1,Acc-2,Acc-3,Gps-1,Gps-2,Gyr-1,Gyr-2,Gyr-3,Lum-1,MagF-1,MagF-2,MagF-3,Class
-1.4748282,4.751293,7.9571295,-21.929274,-50.491375,-0.112704635,0.05757405,-0.111177474,863,-19.5975,-5.0025,6.5025,1
-0.5446809,3.5087025,8.797494,-21.928474,-50.490925,-0.11881329,0.00076358154,0.112399206,807,-17.3025,-7.8975,10.1025,1
12.364855,0.4309563,-8.316259,-21.928526,-50.49084,-2.8011227,-0.58261275,-1.4385877,382,5.0775,-9.0525,18.84,1
-0.63087213,-3.502717,5.6646814,-21.928562,-50.490784,-1.3179418,-1.578934,0.59437186,0,3.3975,-16.5,15.9,1
-2.0446482,-15.164873,0.80684596,-21.928577,-50.490753,2.2275202,1.7673858,1.8973475,0,-6.6375,-11.384999,17.31,1
9.451111,-1.483208,4.6375685,-21.92863,-50.490673,-1.462106,8.500342,-2.4306328,0,2.1299999,-13.447499,16.89,1
2.8191724,-0.78769237,14.222755,-21.928661,-50.49063,2.6203065,0.85902923,5.331021,0,0.074999996,-9.3,20.0325,1
5.127183,4.9440265,-3.5553896,-21.928669,-50.490623,-1.1688906,-4.302782,-3.8001926,0,3.165,-14.287499,17.3475,1
-1.7513585,5.3259015,-5.7017913,-21.928688,-50.490597,0.2666427,-5.380348,1.0580186,0,-0.5025,-13.1025,18.2475,1
8.196549,-19.094955,-22.864626,-21.92871,-50.49057,1.1462886,-3.1360295,1.459357,0,-7.395,-13.657499,16.0875,1
3.0011318,-11.009736,-3.1675289,-21.928736,-50.490532,-0.15790866,1.4118623,2.8643472,0,3.0375,-16.7025,13.92,1
2.0614076,-8.4647,3.1124623,-21.928747,-50.490513,3.2727106,0.54137933,-0.7275405,0,-10.0199995,-14.0475,14.662499,1
12.706028,-0.40342298,10.94629,-21.928759,-50.490494,-2.912911,2.5028677,-3.3793066,0,-4.7925,-17.4975,13.92,1
3.3183637,4.770447,-1.6089035,-21.928776,-50.49045,1.9703459,6.3213863,-0.7483099,0,-7.1099997,-14.04,15.825,1
10.342952,-1.4077905,-3.1364043,-21.928804,-50.490337,-0.14508049,1.703245,0.11362094,0,-6.3224998,-16.71,10.514999,1
